NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SLC7A11	NA	346	0.5045673251152039	-0.009541263	No	
row_1	SLC30A10	NA	757	0.45098990201950073	-0.02841974	No	
row_2	P4HA2	NA	862	0.4426831603050232	-0.016286954	No	
row_3	FN3K	NA	889	0.44023188948631287	0.0037334536	No	
row_4	XK	NA	969	0.4342633783817291	0.018000823	No	
row_5	PPP2R5B	NA	1730	0.388295441865921	-0.040069375	No	
row_6	E2F2	NA	2220	0.36379265785217285	-0.071559146	No	
row_7	BTRC	NA	2231	0.36332398653030396	-0.05385906	No	
row_8	ACKR1	NA	2625	0.3481207489967346	-0.07629328	No	
row_9	HBZ	NA	2798	0.342615008354187	-0.07630505	No	
row_10	FTCD	NA	2862	0.34027254581451416	-0.06523854	No	
row_11	MOSPD1	NA	3092	0.3330754339694977	-0.07159839	No	
row_12	SLC66A2	NA	3194	0.33039143681526184	-0.064945444	No	
row_13	EPOR	NA	3343	0.3257474899291992	-0.0633608	No	
row_14	ABCG2	NA	3382	0.32464203238487244	-0.05053139	No	
row_15	TYR	NA	3936	0.31092002987861633	-0.09132204	No	
row_16	ATG4A	NA	4021	0.30865180492401123	-0.08404303	No	
row_17	GATA1	NA	4104	0.306506484746933	-0.07666912	No	
row_18	ATP6V0A1	NA	4427	0.29862821102142334	-0.094359666	No	
row_19	GCLC	NA	4635	0.2932266592979431	-0.10051316	No	
row_20	KEL	NA	4639	0.2931850552558899	-0.085709184	No	
row_21	RNF123	NA	4896	0.285836398601532	-0.09727803	No	
row_22	SLC22A4	NA	5229	0.27618372440338135	-0.11715291	Yes	
row_23	ERMAP	NA	5260	0.2754967510700226	-0.10603474	Yes	
row_24	GYPE	NA	5481	0.2694667875766754	-0.1147486	Yes	
row_25	GYPA	NA	5529	0.2678336203098297	-0.10577206	Yes	
row_26	GYPB	NA	5557	0.2670034170150757	-0.09478345	Yes	
row_27	TRIM10	NA	5622	0.26543161273002625	-0.08767736	Yes	
row_28	FECH	NA	5646	0.26478826999664307	-0.07639195	Yes	
row_29	RHAG	NA	5734	0.2622606158256531	-0.071812406	Yes	
row_30	SELENBP1	NA	5878	0.2572115957736969	-0.073246725	Yes	
row_31	CTSE	NA	5931	0.2555893659591675	-0.06541503	Yes	
row_32	DAAM1	NA	5983	0.25401708483695984	-0.05756164	Yes	
row_33	HEBP1	NA	6049	0.25212788581848145	-0.05124403	Yes	
row_34	MGST3	NA	6165	0.24741414189338684	-0.050306555	Yes	
row_35	ICAM4	NA	6197	0.24614660441875458	-0.04080398	Yes	
row_36	TSPO2	NA	6332	0.24066601693630219	-0.042166457	Yes	
row_37	SLC10A3	NA	6397	0.2378397285938263	-0.036482584	Yes	
row_38	CLIC2	NA	6492	0.23428495228290558	-0.03406424	Yes	
row_39	NEK7	NA	6579	0.2311781793832779	-0.030984093	Yes	
row_40	SLC11A2	NA	6659	0.22628149390220642	-0.027437141	Yes	
row_41	ARHGEF12	NA	6790	0.2200545221567154	-0.029451061	Yes	
row_42	BPGM	NA	6850	0.21725229918956757	-0.024314653	Yes	
row_43	ANK1	NA	6874	0.21608218550682068	-0.015539802	Yes	
row_44	TFRC	NA	6892	0.21494323015213013	-0.006207198	Yes	
row_45	CCDC28A	NA	7082	0.20641416311264038	-0.014986062	Yes	
row_46	RBM38	NA	7137	0.20370478928089142	-0.010034244	Yes	
row_47	CLCN3	NA	7156	0.2026192992925644	-0.0014396195	Yes	
row_48	CDC27	NA	7208	0.19957052171230316	0.0036073287	Yes	
row_49	GMPS	NA	7262	0.19668500125408173	0.008300057	Yes	
row_50	C3	NA	7363	0.19165097177028656	0.007904372	Yes	
row_51	EZH1	NA	7413	0.18922148644924164	0.012623366	Yes	
row_52	RCL1	NA	7432	0.18781067430973053	0.020454679	Yes	
row_53	EPB42	NA	7433	0.18773522973060608	0.030131483	Yes	
row_54	ALAD	NA	7515	0.1833508461713791	0.03126009	Yes	
row_55	FBXO34	NA	7566	0.18059751391410828	0.03543182	Yes	
row_56	NUDT4	NA	7576	0.1800958514213562	0.04379016	Yes	
row_57	GDE1	NA	7650	0.17570050060749054	0.04534638	Yes	
row_58	SLC2A1	NA	7733	0.17038819193840027	0.045704085	Yes	
row_59	UROD	NA	7782	0.1673063337802887	0.049396206	Yes	
row_60	MINPP1	NA	7915	0.15979833900928497	0.044070896	Yes	
row_61	FBXO9	NA	7942	0.15800726413726807	0.049544048	Yes	
row_62	HDGF	NA	8013	0.1536402404308319	0.050271403	Yes	
row_63	ASNS	NA	8024	0.15319837629795074	0.057140574	Yes	
row_64	SLC4A1	NA	8086	0.14908725023269653	0.05855793	Yes	
row_65	ALAS2	NA	8119	0.1462528258562088	0.062808745	Yes	
row_66	TRIM58	NA	8158	0.14280852675437927	0.06626555	Yes	
row_67	CDR2	NA	8209	0.13919833302497864	0.06830337	Yes	
row_68	OPTN	NA	8306	0.1311158686876297	0.06519838	Yes	
row_69	ACSL6	NA	8355	0.12727870047092438	0.066827275	Yes	
row_70	SNCA	NA	8539	0.11117416620254517	0.05375573	Yes	
row_71	RIOK3	NA	8662	0.0995519682765007	0.046352454	Yes	
row_72	USP15	NA	8707	0.09520617127418518	0.04673915	Yes	
row_73	AGPAT4	NA	8730	0.09246532618999481	0.049244918	Yes	
row_74	TNRC6B	NA	8732	0.09238196909427643	0.053904	Yes	
row_75	LRP10	NA	8938	0.06641605496406555	0.03626505	Yes	
row_76	TFDP2	NA	8945	0.06516274064779282	0.0390074	Yes	
row_77	LAMP2	NA	8996	0.05725472420454025	0.03682143	Yes	
row_78	CA1	NA	9002	0.05640693008899689	0.039215203	Yes	
row_79	CAT	NA	9058	0.04839048162102699	0.036058612	Yes	
row_80	YPEL5	NA	9132	0.03668297827243805	0.030449178	Yes	
row_81	NFE2	NA	9139	0.03543190658092499	0.031659056	Yes	
row_82	LPIN2	NA	9211	0.021708279848098755	0.025483236	Yes	
row_83	UCP2	NA	9241	0.01588493399322033	0.02332247	Yes	
row_84	PRDX2	NA	9317	-1.3816905266139656E-4	0.015623849	Yes	
row_85	GYPC	NA	9364	-0.013552000746130943	0.011596196	Yes	
row_86	BACH1	NA	9403	-0.023877494037151337	0.0089227175	Yes	
row_87	RNF19A	NA	9413	-0.028633249923586845	0.009473928	Yes	
row_88	ADD1	NA	9549	-0.07806312292814255	-3.7265004E-4	Yes	
row_89	CAST	NA	9565	-0.08434142172336578	0.002433576	Yes	
row_90	HBB	NA	9821	-0.4650602638721466	2.055578E-4	Yes	
