NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	BRF2	NA	1477	0.40114372968673706	-0.122407936	No	
row_1	POLR1C	NA	1555	0.39738819003105164	-0.10162948	No	
row_2	TARBP2	NA	1851	0.38251829147338867	-0.104262136	No	
row_3	TYMS	NA	2946	0.3374274671077728	-0.19202091	No	
row_4	RFC5	NA	3025	0.33506205677986145	-0.17584129	No	
row_5	UMPS	NA	3045	0.3346482813358307	-0.15364583	No	
row_6	POLD1	NA	3650	0.3182302415370941	-0.19257946	Yes	
row_7	CETN2	NA	3730	0.31601211428642273	-0.17787664	Yes	
row_8	POLA1	NA	3744	0.31569722294807434	-0.15643352	Yes	
row_9	PRIM1	NA	4157	0.3055969178676605	-0.17660442	Yes	
row_10	NUDT9	NA	4236	0.30348217487335205	-0.16270305	Yes	
row_11	GSDME	NA	4430	0.29859015345573425	-0.16093862	Yes	
row_12	UPF3B	NA	4477	0.2970341145992279	-0.1442234	Yes	
row_13	CLP1	NA	4844	0.28706079721450806	-0.16101795	Yes	
row_14	POLH	NA	5014	0.28287017345428467	-0.15792832	Yes	
row_15	DDB2	NA	5301	0.27446863055229187	-0.16743372	Yes	
row_16	NME3	NA	5370	0.27245262265205383	-0.15474622	Yes	
row_17	HPRT1	NA	5388	0.2718181014060974	-0.13687855	Yes	
row_18	GTF2A2	NA	5419	0.2709623873233795	-0.120404705	Yes	
row_19	DCTN4	NA	5586	0.2663218080997467	-0.11820151	Yes	
row_20	GTF3C5	NA	5621	0.2654864490032196	-0.102532595	Yes	
row_21	TAF1C	NA	5799	0.259981244802475	-0.10191399	Yes	
row_22	RAD52	NA	5915	0.2562035322189331	-0.0952148	Yes	
row_23	RFC3	NA	5949	0.2549285888671875	-0.08020509	Yes	
row_24	USP11	NA	5992	0.25372710824012756	-0.06620429	Yes	
row_25	MRPL40	NA	6071	0.251108318567276	-0.05608131	Yes	
row_26	ZNF707	NA	6185	0.246454656124115	-0.049880493	Yes	
row_27	NFX1	NA	6238	0.24472777545452118	-0.037553616	Yes	
row_28	DGUOK	NA	6255	0.24415263533592224	-0.02157933	Yes	
row_29	SURF1	NA	6437	0.23646768927574158	-0.023066927	Yes	
row_30	AGO4	NA	6590	0.23022256791591644	-0.022033446	Yes	
row_31	PCNA	NA	6654	0.22654104232788086	-0.012145773	Yes	
row_32	POLR1H	NA	6867	0.21658241748809814	-0.0182445	Yes	
row_33	VPS37B	NA	7108	0.20512640476226807	-0.028038837	Yes	
row_34	NUDT21	NA	7135	0.20387834310531616	-0.015994737	Yes	
row_35	CMPK2	NA	7192	0.20093002915382385	-0.0072374204	Yes	
row_36	SNAPC4	NA	7344	0.192599818110466	-0.008815672	Yes	
row_37	SUPT5H	NA	7438	0.18752756714820862	-0.0048166164	Yes	
row_38	GTF2H1	NA	7541	0.1819155067205429	-0.0021446547	Yes	
row_39	TAF12	NA	7560	0.18102362751960754	0.009070403	Yes	
row_40	DUT	NA	7583	0.17975138127803802	0.0197838	Yes	
row_41	ELOA	NA	7613	0.17817054688930511	0.029665865	Yes	
row_42	RFC4	NA	7645	0.17586027085781097	0.039176323	Yes	
row_43	POLR2K	NA	7678	0.1736711859703064	0.048426382	Yes	
row_44	AK3	NA	7760	0.16856685280799866	0.0522872	Yes	
row_45	XPC	NA	7795	0.16638587415218353	0.06080674	Yes	
row_46	PDE6G	NA	7810	0.16543078422546387	0.071306765	Yes	
row_47	ADA	NA	7873	0.16224317252635956	0.07665829	Yes	
row_48	SF3A3	NA	7902	0.16035428643226624	0.08535752	Yes	
row_49	POLR2G	NA	7951	0.15763115882873535	0.091810904	Yes	
row_50	SUPT4H1	NA	8001	0.1542876958847046	0.097920604	Yes	
row_51	POLB	NA	8065	0.1505671590566635	0.10232733	Yes	
row_52	NCBP2	NA	8137	0.1445639580488205	0.10548121	Yes	
row_53	RPA2	NA	8360	0.12672486901283264	0.09187523	Yes	
row_54	DAD1	NA	8549	0.11034189909696579	0.080571316	Yes	
row_55	GUK1	NA	8629	0.10283618420362473	0.07989509	Yes	
row_56	RPA3	NA	8765	0.08803892880678177	0.07241306	Yes	
row_57	GTF2F1	NA	8814	0.08229774981737137	0.07343169	Yes	
row_58	POLR1D	NA	8849	0.07724877446889877	0.07552065	Yes	
row_59	SEC61A1	NA	8888	0.07202523946762085	0.0768229	Yes	
row_60	SRSF6	NA	9046	0.049928076565265656	0.06433712	Yes	
row_61	CDA	NA	9081	0.04442477971315384	0.06405808	Yes	
row_62	PNP	NA	9112	0.039446670562028885	0.06382977	Yes	
row_63	TAF9	NA	9384	-0.018460476770997047	0.037392322	Yes	
row_64	PDE4B	NA	9609	-0.1038123071193695	0.021928437	Yes	
